"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016477","cell migration","2/210","212/11903",0.891734509867821,0.90462705699844,0.864026842788859,"FGFR4/LOC113988305",2
"GO:0000086","G2/M transition of mitotic cell cycle","1/210","126/11903",0.895103288764059,0.906951828085845,0.866247276731574,"CALM1",1
"GO:0051056","regulation of small GTPase mediated signal transduction","1/210","138/11903",0.915481772067021,0.926485158750519,0.884903939599196,"ARHGAP22",1
"GO:0000398","mRNA splicing, via spliceosome","2/210","233/11903",0.920090191974637,0.930031142428145,0.888290777366049,"RBM6/SRRM1",2
"GO:0006886","intracellular protein transport","2/210","235/11903",0.922393452720078,0.931241351547129,0.889446671561453,"SAR1B/TBC1D14",2
"GO:0006355","regulation of transcription, DNA-templated","3/210","321/11903",0.925732817397631,0.933493451794976,0.891597696176224,"ACVR2B/CEBPB/ESR2",3
"GO:0001934","positive regulation of protein phosphorylation","1/210","147/11903",0.928133187307491,0.934794430278598,0.892840285951805,"MMP9",1
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","1/210","154/11903",0.936654160048395,0.942249465663976,0.899960734800948,"AGAP3",1
"GO:0045892","negative regulation of transcription, DNA-templated","4/210","420/11903",0.942004531225281,0.946500972901774,0.904021431800169,"JUN/LOC113983693/LOC113983694/LOC114000703",4
"GO:0016579","protein deubiquitination","1/210","214/11903",0.978592818808966,0.982091958804707,0.938015072542563,"USP43",1
"GO:0006915","apoptotic process","3/210","425/11903",0.981939489523626,0.984277440689158,0.940102468666729,"CFLAR/SH3RF3/TNFRSF11B",3
"GO:0016567","protein ubiquitination","2/210","381/11903",0.991811438593901,0.992402112231211,0.947862499993306,"CBLB/LOC113996048",2
"GO:0018215","protein phosphopantetheinylation","1/210","271/11903",0.992402112231211,0.992402112231211,0.947862499993306,"USP43",1
